Aimag,Year,Season,Seasonal_SPEI3
Dornogovi,2020,JJA,-0.6804627703327392
Dornogovi,2020,MAM,-1.3497936897098826
Dornogovi,2020,SON,0.6760430144907159
Dornogovi,2021,DJF,0.08962331073623925
Dornogovi,2021,JJA,0.08015108669519196
Dornogovi,2021,MAM,-1.5291305037388303
Dornogovi,2021,SON,0.3657509935181714
Dornogovi,2022,DJF,-0.5422073000783141
Dornogovi,2022,JJA,-0.8286309734588003
Dornogovi,2022,MAM,-0.9274116560368485
Dornogovi,2022,SON,-1.3249889382471303
Dornogovi,2023,DJF,-0.14947255406115004
Dornogovi,2023,JJA,-0.8570872768462205
Dornogovi,2023,MAM,-1.1785769382937894
Dornogovi,2023,SON,-1.2679938202717973
Dornogovi,2024,DJF,1.172242393571464
Dornogovi,2024,JJA,-0.37157609607038417
Dornogovi,2024,MAM,-0.8289180054827624
Dornogovi,2024,SON,3.146963179094121
Dornogovi,2025,DJF,0.824732909158981
Dundgovi,1950,DJF,-0.03232401902427122
Dundgovi,1950,JJA,2.3422977813241097
Dundgovi,1950,MAM,0.3921307534253532
Dundgovi,1950,SON,0.10527076721673043
Dundgovi,1951,DJF,-0.2348839594602293
Dundgovi,1951,JJA,-0.4453774612086921
Dundgovi,1951,MAM,2.036522861378978
Dundgovi,1951,SON,0.9338714716470181
Dundgovi,1952,DJF,0.05069573854335735
Dundgovi,1952,JJA,0.1192239020654145
Dundgovi,1952,MAM,1.1202395721648888
Dundgovi,1952,SON,1.362966900810851
Dundgovi,1953,DJF,0.4338240806031248
Dundgovi,1953,JJA,0.28852685478507595
Dundgovi,1953,MAM,0.8702283028897501
Dundgovi,1953,SON,0.9789389483528754
Dundgovi,1954,DJF,0.49820618087483703
Dundgovi,1954,JJA,1.5025646200822453
Dundgovi,1954,MAM,1.724953598480929
Dundgovi,1954,SON,1.1132447500528773
Dundgovi,1955,DJF,0.43204535256743637
Dundgovi,1955,JJA,1.247036268981902
Dundgovi,1955,MAM,1.4020977237135226
Dundgovi,1955,SON,2.5821360928321067
Dundgovi,1956,DJF,0.14840534943313496
Dundgovi,1956,JJA,1.3073095125233047
Dundgovi,1956,MAM,1.3566672889318394
Dundgovi,1956,SON,-0.34506602886144594
Dundgovi,1957,DJF,1.849666911268629
Dundgovi,1957,JJA,0.638132002148945
Dundgovi,1957,MAM,1.2131104904606311
Dundgovi,1957,SON,0.16797795772276883
Dundgovi,1958,DJF,0.4344547385830783
Dundgovi,1958,JJA,1.3912958612978261
Dundgovi,1958,MAM,1.9549297155570426
Dundgovi,1958,SON,1.0607380865122744
Dundgovi,1959,DJF,-0.22846838906634923
Dundgovi,1959,JJA,1.3884509133505947
Dundgovi,1959,MAM,0.2976168098707076
Dundgovi,1959,SON,1.0111519961025202
Dundgovi,1960,DJF,0.941757935817087
Dundgovi,1960,JJA,1.1902007358860285
Dundgovi,1960,MAM,1.2212327199917108
Dundgovi,1960,SON,0.07877444394161126
Dundgovi,1961,DJF,0.08227097703295241
Dundgovi,1961,JJA,0.671076495494468
Dundgovi,1961,MAM,0.21642843626090483
Dundgovi,1961,SON,1.7335161009233977
Dundgovi,1962,DJF,2.3933248799658657
Dundgovi,1962,JJA,1.0469132383905249
Dundgovi,1962,MAM,1.7746344549775748
Dundgovi,1962,SON,0.2335080183419599
Dundgovi,1963,DJF,-0.9481915560737095
Dundgovi,1963,JJA,0.26055338374497133
Dundgovi,1963,MAM,0.7474691228167775
Dundgovi,1963,SON,1.1306510426249488
Dundgovi,1964,DJF,1.2216043802373147
Dundgovi,1964,JJA,0.8659604840721625
Dundgovi,1964,MAM,2.2861183417509423
Dundgovi,1964,SON,1.9663525797111592
Dundgovi,1965,DJF,-0.08430555890083784
Dundgovi,1965,JJA,-0.46063693280555973
Dundgovi,1965,MAM,0.03459182489099118
Dundgovi,1965,SON,-0.9033600038944258
Dundgovi,1966,DJF,-0.9108662969789988
Dundgovi,1966,JJA,0.5729473681365411
Dundgovi,1966,MAM,0.2662049768642057
Dundgovi,1966,SON,0.9600675551022515
Dundgovi,1967,DJF,1.0273759253156045
Dundgovi,1967,JJA,1.5728014542902986
Dundgovi,1967,MAM,1.641881422047619
Dundgovi,1967,SON,-0.5451408709265024
Dundgovi,1968,DJF,2.0954949432192578
Dundgovi,1968,JJA,0.11931638398311536
Dundgovi,1968,MAM,1.1899961873575031
Dundgovi,1968,SON,0.7973616229237217
Dundgovi,1969,DJF,0.721520538576742
Dundgovi,1969,JJA,0.5916676637158356
Dundgovi,1969,MAM,1.687281774685931
Dundgovi,1969,SON,1.2788442208094009
Dundgovi,1970,DJF,0.5704435269863868
Dundgovi,1970,JJA,-0.14288053408712795
Dundgovi,1970,MAM,1.9760449149871593
Dundgovi,1970,SON,0.28117238857439486
Dundgovi,1971,DJF,1.0813836619852468
Dundgovi,1971,JJA,1.4392192772316723
Dundgovi,1971,MAM,1.5207579042601742
Dundgovi,1971,SON,2.1308927594316667
Dundgovi,1972,DJF,2.080244706831505
Dundgovi,1972,JJA,0.36505687122470326
Dundgovi,1972,MAM,1.0789554328061333
Dundgovi,1972,SON,0.48522375506808424
Dundgovi,1973,DJF,2.1329360779535245
Dundgovi,1973,JJA,1.8924711883218142
Dundgovi,1973,MAM,0.9123076413898181
Dundgovi,1973,SON,2.0406708962115125
Dundgovi,1974,DJF,0.394903206687753
Dundgovi,1974,JJA,0.8204861500164495
Dundgovi,1974,MAM,1.005408180874809
Dundgovi,1974,SON,1.4896601921970403
Dundgovi,1975,DJF,0.699854348087145
Dundgovi,1975,JJA,0.991424587934397
Dundgovi,1975,MAM,1.0084885223476425
Dundgovi,1975,SON,1.1185428682951541
Dundgovi,1976,DJF,-0.442831482813571
Dundgovi,1976,JJA,1.9066882277042656
Dundgovi,1976,MAM,1.4961417814914428
Dundgovi,1976,SON,1.0244020518600077
Dundgovi,1977,DJF,2.0413818222929385
Dundgovi,1977,JJA,1.6500188683537818
Dundgovi,1977,MAM,1.5073028774612456
Dundgovi,1977,SON,0.7502766053694064
Dundgovi,1978,DJF,0.8038513159695286
Dundgovi,1978,JJA,0.53457151866697
Dundgovi,1978,MAM,0.5218620999780154
Dundgovi,1978,SON,-0.2604219643476398
Dundgovi,1979,DJF,-0.05264180257365834
Dundgovi,1979,JJA,0.7547941848990413
Dundgovi,1979,MAM,1.2828917966325994
Dundgovi,1979,SON,0.6771549225143322
Dundgovi,1980,DJF,-0.11500883066374036
Dundgovi,1980,JJA,0.07613045862323273
Dundgovi,1980,MAM,1.3546917130929748
Dundgovi,1980,SON,0.7927611809823191
Dundgovi,1981,DJF,1.1369016029203654
Dundgovi,1981,JJA,0.2067986482388794
Dundgovi,1981,MAM,1.4084659441460057
Dundgovi,1981,SON,1.5845198711432986
Dundgovi,1982,DJF,1.720396205117223
Dundgovi,1982,JJA,0.47256761654518303
Dundgovi,1982,MAM,0.457788904756389
Dundgovi,1982,SON,0.9692595726249147
Dundgovi,1983,DJF,0.44795335024940086
Dundgovi,1983,JJA,0.6547518792435529
Dundgovi,1983,MAM,0.4955261619958671
Dundgovi,1983,SON,1.4132406883731914
Dundgovi,1984,DJF,0.655278154303654
Dundgovi,1984,JJA,0.6949810966379141
Dundgovi,1984,MAM,1.4529165333903997
Dundgovi,1984,SON,1.5880326375026723
Dundgovi,1985,DJF,0.9569074799202428
Dundgovi,1985,JJA,0.6972645496189892
Dundgovi,1985,MAM,1.5953387291615602
Dundgovi,1985,SON,0.4319247963243398
Dundgovi,1986,DJF,1.1477833029159286
Dundgovi,1986,JJA,0.816120305549665
Dundgovi,1986,MAM,1.138977042820738
Dundgovi,1986,SON,1.7380235669698911
Dundgovi,1987,DJF,2.144458811254536
Dundgovi,1987,JJA,1.0135638006653915
Dundgovi,1987,MAM,2.1260664579904076
Dundgovi,1987,SON,2.2280935166208793
Dundgovi,1988,DJF,2.0396457222594124
Dundgovi,1988,JJA,0.4974213432836659
Dundgovi,1988,MAM,2.1920666334618577
Dundgovi,1988,SON,1.026348013055288
Dundgovi,1989,DJF,0.10853354152573177
Dundgovi,1989,JJA,0.2696751518041085
Dundgovi,1989,MAM,0.30231869902583275
Dundgovi,1989,SON,0.8220193267766762
Dundgovi,1990,DJF,0.09506391157264965
Dundgovi,1990,JJA,1.5497596700232545
Dundgovi,1990,MAM,1.5990987337949043
Dundgovi,1990,SON,0.9365341214762221
Dundgovi,1991,DJF,0.40216116675007735
Dundgovi,1991,JJA,0.359874441024249
Dundgovi,1991,MAM,1.1491268315774965
Dundgovi,1991,SON,0.5289074703187118
Dundgovi,1992,DJF,0.03910691598400785
Dundgovi,1992,JJA,0.8728374142969769
Dundgovi,1992,MAM,0.660799441386431
Dundgovi,1992,SON,0.7470942487536403
Dundgovi,1993,DJF,0.8691408346927336
Dundgovi,1993,JJA,1.5692247170734765
Dundgovi,1993,MAM,0.757452804864484
Dundgovi,1993,SON,1.2575895495475267
Dundgovi,1994,DJF,0.9752225150594908
Dundgovi,1994,JJA,1.16923554606116
Dundgovi,1994,MAM,0.1854832403022274
Dundgovi,1994,SON,0.949771239148619
Dundgovi,1995,DJF,-0.2205998169726613
Dundgovi,1995,JJA,0.2998928122353237
Dundgovi,1995,MAM,0.7312100947913878
Dundgovi,1995,SON,0.55279815898299
Dundgovi,1996,DJF,-0.25088982751724564
Dundgovi,1996,JJA,0.6791562761355582
Dundgovi,1996,MAM,0.065040392909574
Dundgovi,1996,SON,0.3372902156496385
Dundgovi,1997,DJF,0.18218580776211588
Dundgovi,1997,JJA,0.666934455305048
Dundgovi,1997,MAM,-0.6236693364050322
Dundgovi,1997,SON,1.0232095944446171
Dundgovi,1998,DJF,-0.5515243111441664
Dundgovi,1998,JJA,0.8029169622361176
Dundgovi,1998,MAM,0.9676187542723665
Dundgovi,1998,SON,0.8161361357663774
Dundgovi,1999,DJF,-0.8689961780162638
Dundgovi,1999,JJA,-0.09746304037540185
Dundgovi,1999,MAM,0.5585820812795825
Dundgovi,1999,SON,0.5343124515277433
Dundgovi,2000,DJF,0.5015321346402545
Dundgovi,2000,JJA,-0.9317105832121534
Dundgovi,2000,MAM,0.43221663117477727
Dundgovi,2000,SON,-0.048764514286734735
Dundgovi,2001,DJF,0.357115327325553
Dundgovi,2001,JJA,0.2286632842083128
Dundgovi,2001,MAM,-0.062198544320731845
Dundgovi,2001,SON,0.08207994524336842
Dundgovi,2002,DJF,0.3488530522107529
Dundgovi,2002,JJA,-0.0947490531675902
Dundgovi,2002,MAM,0.5722246059900509
Dundgovi,2002,SON,-0.8638303131453249
Dundgovi,2003,DJF,0.8494453836413381
Dundgovi,2003,JJA,1.453080909622851
Dundgovi,2003,MAM,1.4433149864687589
Dundgovi,2003,SON,1.105686202327728
Dundgovi,2004,DJF,-0.10740425512285076
Dundgovi,2004,JJA,-0.1261581154748393
Dundgovi,2004,MAM,-0.562983873484178
Dundgovi,2004,SON,-0.11464674577136297
Dundgovi,2005,DJF,-0.050525083754487166
Dundgovi,2005,JJA,-0.8475433799939975
Dundgovi,2005,MAM,0.17081178817251486
Dundgovi,2005,SON,-0.8096381797271255
Dundgovi,2006,DJF,-1.0362114006993648
Dundgovi,2006,JJA,0.050759033033499344
Dundgovi,2006,MAM,-0.36785303992900187
Dundgovi,2006,SON,-1.4228860829373604
Dundgovi,2007,DJF,-1.3012710984477163
Dundgovi,2007,JJA,-1.2207917826312427
Dundgovi,2007,MAM,-0.2513536473300824
Dundgovi,2007,SON,-1.0087755542390935
Dundgovi,2008,DJF,-0.6080510202019437
Dundgovi,2008,JJA,-0.2952594999616195
Dundgovi,2008,MAM,-0.449515051882368
Dundgovi,2008,SON,-0.8526574276590947
Dundgovi,2009,DJF,-1.1819783049013164
Dundgovi,2009,JJA,-1.3918991923214081
Dundgovi,2009,MAM,-0.6769576996639518
Dundgovi,2009,SON,-1.2454165348322908
Dundgovi,2010,DJF,0.906177708434537
Dundgovi,2010,JJA,-0.7143694176904948
Dundgovi,2010,MAM,1.8451072783204692
Dundgovi,2010,SON,-0.6580352316793061
Dundgovi,2011,DJF,-0.10562865455885338
Dundgovi,2011,JJA,0.4241573493414449
Dundgovi,2011,MAM,0.22691846134097668
Dundgovi,2011,SON,0.12809399818912454
Dundgovi,2012,DJF,0.7373235662713986
Dundgovi,2012,JJA,-0.13614051291825605
Dundgovi,2012,MAM,-0.6036085669532044
Dundgovi,2012,SON,0.4402711704579108
Dundgovi,2013,DJF,0.628549457452118
Dundgovi,2013,JJA,-0.14013773722070696
Dundgovi,2013,MAM,-0.4047851335812107
Dundgovi,2013,SON,-0.2671116227288152
Dundgovi,2014,DJF,-1.2125671276031267
Dundgovi,2014,JJA,0.024743215524546152
Dundgovi,2014,MAM,-0.7994487835055946
Dundgovi,2014,SON,-0.9962815150698383
Dundgovi,2015,DJF,-1.8530186907953634
Dundgovi,2015,JJA,-0.4420635235049466
Dundgovi,2015,MAM,-1.3364724999920234
Dundgovi,2015,SON,-0.5774173782760866
Dundgovi,2016,DJF,0.7813551204410679
Dundgovi,2016,JJA,0.43537672554215673
Dundgovi,2016,MAM,-0.6117305932195192
Dundgovi,2016,SON,0.6822565656584934
Dundgovi,2017,DJF,0.40260184332985643
Dundgovi,2017,JJA,-1.2148371292935047
Dundgovi,2017,MAM,-0.5589953470328831
Dundgovi,2017,SON,-0.5128491307055345
Dundgovi,2018,DJF,-0.25821927154766167
Dundgovi,2018,JJA,-0.6869907012333311
Dundgovi,2018,MAM,-2.078798073261871
Dundgovi,2018,SON,1.033073734622369
Dundgovi,2019,DJF,-0.924301726102533
Dundgovi,2019,JJA,-0.7945164550799514
Dundgovi,2019,MAM,-0.37769463762294825
Dundgovi,2019,SON,-0.8899415097701483
Dundgovi,2020,DJF,-0.5426737866923937
Dundgovi,2020,JJA,-1.3699358727811215
Dundgovi,2020,MAM,-1.9149054891108346
Dundgovi,2020,SON,-0.3399643596806873
Dundgovi,2021,DJF,-0.5278399174285482
Dundgovi,2021,JJA,-0.14981903109604625
Dundgovi,2021,MAM,-1.746875751658473
Dundgovi,2021,SON,0.317165432324585
Dundgovi,2022,DJF,-0.8919826487359792
Dundgovi,2022,JJA,-0.5481774013407195
Dundgovi,2022,MAM,-0.6021997971346776
Dundgovi,2022,SON,-1.084380307243562
Dundgovi,2023,DJF,-0.1870577284120536
Dundgovi,2023,JJA,-0.1185962891113559
Dundgovi,2023,MAM,-1.0299925600829765
Dundgovi,2023,SON,-0.8029552221889952
Dundgovi,2024,DJF,1.3700187097151204
Dundgovi,2024,JJA,-0.03878285928031532
Dundgovi,2024,MAM,-0.026447707310463905
Dundgovi,2024,SON,1.6668620652378179
Dundgovi,2025,DJF,0.19911371626833488
Govi-Altai,1950,DJF,0.45510527755725616
Govi-Altai,1950,JJA,-0.033776829885725494
Govi-Altai,1950,MAM,-0.5621757539903279
Govi-Altai,1950,SON,-0.6264785466741875
Govi-Altai,1951,DJF,-0.0889547164437712
Govi-Altai,1951,JJA,-0.7484321857223795
Govi-Altai,1951,MAM,0.11590199511663347
Govi-Altai,1951,SON,-0.3554314509468861
Govi-Altai,1952,DJF,-0.6130063907257661
Govi-Altai,1952,JJA,-1.020040784384386
Govi-Altai,1952,MAM,-0.5574829028783718
Govi-Altai,1952,SON,0.23146502004125605
Govi-Altai,1953,DJF,0.4206399433616861
Govi-Altai,1953,JJA,-1.1930244011946383
Govi-Altai,1953,MAM,0.32906993040836224
Govi-Altai,1953,SON,0.023154294869063795
Govi-Altai,1954,DJF,1.765181436286368
Govi-Altai,1954,JJA,-0.045162876582350464
Govi-Altai,1954,MAM,0.06905017994514609
Govi-Altai,1954,SON,0.2410658611225404
Govi-Altai,1955,DJF,0.9191217787876542
Govi-Altai,1955,JJA,0.4694533987359594
Govi-Altai,1955,MAM,1.0757318402738087
Govi-Altai,1955,SON,0.2607323805350177
Govi-Altai,1956,DJF,-0.9624802177380427
Govi-Altai,1956,JJA,-0.13628803236266412
Govi-Altai,1956,MAM,0.03107602413360258
Govi-Altai,1956,SON,-0.8281273256854291
Govi-Altai,1957,DJF,0.21284341153192549
Govi-Altai,1957,JJA,-0.8952543516504458
Govi-Altai,1957,MAM,-0.423095053169696
Govi-Altai,1957,SON,-0.201826562270022
Govi-Altai,1958,DJF,-0.15007363337606913
Govi-Altai,1958,JJA,0.14279912655868288
Govi-Altai,1958,MAM,0.4966596830046205
Govi-Altai,1958,SON,0.9157914341570035
Govi-Altai,1959,DJF,0.30345285274489825
Govi-Altai,1959,JJA,-0.016356735889964964
Govi-Altai,1959,MAM,0.6384608486007799
Govi-Altai,1959,SON,-0.5209351588745865
Govi-Altai,1960,DJF,1.059901817048317
Govi-Altai,1960,JJA,-0.26759811540830875
Govi-Altai,1960,MAM,0.2693293479879988
Govi-Altai,1960,SON,-0.5327136857184553
Govi-Altai,1961,DJF,0.8648168535760177
Govi-Altai,1961,JJA,0.12220424706048606
Govi-Altai,1961,MAM,0.7357821358538512
Govi-Altai,1961,SON,0.6559831239511107
Govi-Altai,1962,DJF,0.5678631144935744
Govi-Altai,1962,JJA,-0.18389464551031992
Govi-Altai,1962,MAM,-0.11913964564957966
Govi-Altai,1962,SON,-0.347907417137963
Govi-Altai,1963,DJF,-0.962623669171781
Govi-Altai,1963,JJA,0.09659969638181327
Govi-Altai,1963,MAM,-0.26586379968696694
Govi-Altai,1963,SON,0.43223309627690487
Govi-Altai,1964,DJF,0.23587763651395907
Govi-Altai,1964,JJA,0.4475307907788399
Govi-Altai,1964,MAM,2.0455579748691846
Govi-Altai,1964,SON,0.42568070553270737
Govi-Altai,1965,DJF,0.1674894639535379
Govi-Altai,1965,JJA,-0.4681619724294215
Govi-Altai,1965,MAM,-0.5824922836207239
Govi-Altai,1965,SON,-0.9339145918238643
Govi-Altai,1966,DJF,0.47555139078944825
Govi-Altai,1966,JJA,-0.3314182048398255
Govi-Altai,1966,MAM,-0.11962075584338162
Govi-Altai,1966,SON,0.12425917977409494
Govi-Altai,1967,DJF,0.6786023810386671
Govi-Altai,1967,JJA,-0.8742118262752723
Govi-Altai,1967,MAM,-0.014751226179400426
Govi-Altai,1967,SON,0.29077904345166045
Govi-Altai,1968,DJF,1.706267419273149
Govi-Altai,1968,JJA,-0.37506022486554236
Govi-Altai,1968,MAM,0.6525702784575363
Govi-Altai,1968,SON,0.8397564822915078
Govi-Altai,1969,DJF,0.5596726238826516
Govi-Altai,1969,JJA,0.4588269132488366
Govi-Altai,1969,MAM,0.09123515176982387
Govi-Altai,1969,SON,0.6543582115392669
Govi-Altai,1970,DJF,-0.12011863644041341
Govi-Altai,1970,JJA,-0.013358958034053226
Govi-Altai,1970,MAM,0.9114627167203927
Govi-Altai,1970,SON,0.31724189843603
Govi-Altai,1971,DJF,0.3667690530806699
Govi-Altai,1971,JJA,0.7059806208205459
Govi-Altai,1971,MAM,1.2068626553648396
Govi-Altai,1971,SON,0.9096401667784488
Govi-Altai,1972,DJF,1.0066936317286372
Govi-Altai,1972,JJA,-0.2487297337516331
Govi-Altai,1972,MAM,-0.2531131741320624
Govi-Altai,1972,SON,0.1624268385646227
Govi-Altai,1973,DJF,0.25020782902032596
Govi-Altai,1973,JJA,0.654926850415218
Govi-Altai,1973,MAM,0.34507433345866406
Govi-Altai,1973,SON,1.5579342447809224
Govi-Altai,1974,DJF,0.2543280844318545
Govi-Altai,1974,JJA,-1.0044689328625143
Govi-Altai,1974,MAM,0.1773977947519296
Govi-Altai,1974,SON,0.8232332901303727
Govi-Altai,1975,DJF,0.29160534689375783
Govi-Altai,1975,JJA,0.9839977945876226
Govi-Altai,1975,MAM,0.6197500296289447
Govi-Altai,1975,SON,0.12564409843288288
Govi-Altai,1976,DJF,0.36116203898982735
Govi-Altai,1976,JJA,1.2087127183100488
Govi-Altai,1976,MAM,0.9647589411758507
Govi-Altai,1976,SON,0.9394943032937673
Govi-Altai,1977,DJF,1.3668399825454556
Govi-Altai,1977,JJA,0.9159141902041573
Govi-Altai,1977,MAM,0.666859016923636
Govi-Altai,1977,SON,-0.4614115445851521
Govi-Altai,1978,DJF,0.2978372966895914
Govi-Altai,1978,JJA,0.6067068896679357
Govi-Altai,1978,MAM,-0.015527056612393954
Govi-Altai,1978,SON,-0.42846399609926467
Govi-Altai,1979,DJF,-0.7263896320429282
Govi-Altai,1979,JJA,1.444612764369946
Govi-Altai,1979,MAM,0.49983445735770043
Govi-Altai,1979,SON,0.6896180312641069
Govi-Altai,1980,DJF,-0.433104373732307
Govi-Altai,1980,JJA,-0.8369563532689873
Govi-Altai,1980,MAM,0.41274743582041307
Govi-Altai,1980,SON,0.01603232661520133
Govi-Altai,1981,DJF,0.39242140331270947
Govi-Altai,1981,JJA,-0.040195901338034905
Govi-Altai,1981,MAM,0.19147186517734466
Govi-Altai,1981,SON,0.8922509150523381
Govi-Altai,1982,DJF,0.5895437989058397
Govi-Altai,1982,JJA,-0.3164605470217793
Govi-Altai,1982,MAM,-0.3582494148176156
Govi-Altai,1982,SON,0.7814001849405872
Govi-Altai,1983,DJF,0.076520509558397
Govi-Altai,1983,JJA,0.320661623998122
Govi-Altai,1983,MAM,0.12982802021109632
Govi-Altai,1983,SON,0.4986713078691359
Govi-Altai,1984,DJF,1.0057230544928448
Govi-Altai,1984,JJA,1.4583814404207456
Govi-Altai,1984,MAM,0.8142833418637401
Govi-Altai,1984,SON,1.1658708806575697
Govi-Altai,1985,DJF,0.23528135725162697
Govi-Altai,1985,JJA,-0.9084186629163231
Govi-Altai,1985,MAM,0.05192335276856854
Govi-Altai,1985,SON,0.4433519569129803
Govi-Altai,1986,DJF,-0.22452953796167083
Govi-Altai,1986,JJA,-0.14286018775199832
Govi-Altai,1986,MAM,0.052945801520216385
Govi-Altai,1986,SON,0.9926595013860066
Govi-Altai,1987,DJF,0.18938369253751267
Govi-Altai,1987,JJA,1.090535827755966
Govi-Altai,1987,MAM,0.20717115866804803
Govi-Altai,1987,SON,0.7068472433172387
Govi-Altai,1988,DJF,1.8036546291596258
Govi-Altai,1988,JJA,-0.1447868256924537
Govi-Altai,1988,MAM,1.436989494062029
Govi-Altai,1988,SON,-0.614640363620527
Govi-Altai,1989,DJF,0.028480670239453342
Govi-Altai,1989,JJA,-0.600801947360093
Govi-Altai,1989,MAM,-0.384854115476341
Govi-Altai,1989,SON,1.312676069608983
Govi-Altai,1990,DJF,0.059900705333637186
Govi-Altai,1990,JJA,0.4709071719192165
Govi-Altai,1990,MAM,0.8168629956723708
Govi-Altai,1990,SON,-0.5198502985247866
Govi-Altai,1991,DJF,-0.47917269263932155
Govi-Altai,1991,JJA,-0.07829973263891896
Govi-Altai,1991,MAM,0.2575941613602649
Govi-Altai,1991,SON,0.7060652682979476
Govi-Altai,1992,DJF,-0.20289389095437257
Govi-Altai,1992,JJA,0.40177162398536614
Govi-Altai,1992,MAM,0.555874361377716
Govi-Altai,1992,SON,1.1488658289067324
Govi-Altai,1993,DJF,1.127046779310202
Govi-Altai,1993,JJA,1.4960095820949748
Govi-Altai,1993,MAM,1.7103335558821913
Govi-Altai,1993,SON,0.8833642866186691
Govi-Altai,1994,DJF,0.06233485023829285
Govi-Altai,1994,JJA,0.9041930349404056
Govi-Altai,1994,MAM,0.07955668763011317
Govi-Altai,1994,SON,0.663170198708123
Govi-Altai,1995,DJF,0.20730188640784372
Govi-Altai,1995,JJA,0.26636279389718504
Govi-Altai,1995,MAM,0.3943879810517061
Govi-Altai,1995,SON,0.37248081006534683
Govi-Altai,1996,DJF,-0.8154273222106905
Govi-Altai,1996,JJA,0.38497552348305086
Govi-Altai,1996,MAM,0.4508235044733596
Govi-Altai,1996,SON,0.11261474108617223
Govi-Altai,1997,DJF,0.3372311488915419
Govi-Altai,1997,JJA,0.26048910495234084
Govi-Altai,1997,MAM,-0.510251871397051
Govi-Altai,1997,SON,0.14998746556270165
Govi-Altai,1998,DJF,-0.34535548026285295
Govi-Altai,1998,JJA,0.37207032247480504
Govi-Altai,1998,MAM,0.7133189795863761
Govi-Altai,1998,SON,-0.324612051081861
Govi-Altai,1999,DJF,-1.4122327912513202
Govi-Altai,1999,JJA,0.44488573825809596
Govi-Altai,1999,MAM,0.47759423194559775
Govi-Altai,1999,SON,1.0761842407719606
Govi-Altai,2000,DJF,-0.10314745329580503
Govi-Altai,2000,JJA,0.3818230382256296
Govi-Altai,2000,MAM,-0.23111371577746764
Govi-Altai,2000,SON,0.3071770531629947
Govi-Altai,2001,DJF,0.5004775179177217
Govi-Altai,2001,JJA,-0.7770657033636619
Govi-Altai,2001,MAM,-0.09424986887142806
Govi-Altai,2001,SON,-0.4187312362910452
Govi-Altai,2002,DJF,1.1991577705603806
Govi-Altai,2002,JJA,-0.2069930280029651
Govi-Altai,2002,MAM,1.685417642348756
Govi-Altai,2002,SON,-1.3450891075580034
Govi-Altai,2003,DJF,0.6142540727772352
Govi-Altai,2003,JJA,1.627890981361814
Govi-Altai,2003,MAM,1.8337756881294958
Govi-Altai,2003,SON,1.5183695646934308
Govi-Altai,2004,DJF,0.1597409148248975
Govi-Altai,2004,JJA,-0.7199640481851919
Govi-Altai,2004,MAM,-0.7816631145014155
Govi-Altai,2004,SON,0.38602713777115183
Govi-Altai,2005,DJF,0.5773581224889635
Govi-Altai,2005,JJA,-0.3494121840894393
Govi-Altai,2005,MAM,-0.2297283164622092
Govi-Altai,2005,SON,0.08019294582316024
Govi-Altai,2006,DJF,0.39042116335837873
Govi-Altai,2006,JJA,-0.34876619889803995
Govi-Altai,2006,MAM,-0.42565962716211714
Govi-Altai,2006,SON,-1.4387190005324761
Govi-Altai,2007,DJF,-1.3067064240000552
Govi-Altai,2007,JJA,-0.7375480031940232
Govi-Altai,2007,MAM,-0.383036346510411
Govi-Altai,2007,SON,0.4600827543096124
Govi-Altai,2008,DJF,-0.06773446307634982
Govi-Altai,2008,JJA,-1.11545320176051
Govi-Altai,2008,MAM,-0.28055364430135765
Govi-Altai,2008,SON,-0.599868342104352
Govi-Altai,2009,DJF,-0.6817423753974379
Govi-Altai,2009,JJA,-1.562901440723972
Govi-Altai,2009,MAM,-1.0526973909066706
Govi-Altai,2009,SON,-0.702041106428097
Govi-Altai,2010,DJF,1.0520782091713607
Govi-Altai,2010,JJA,-0.04930429072019755
Govi-Altai,2010,MAM,0.8607972146266357
